Year,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2020,2021,ND,North Dakota,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,39.8,39.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,19.7,64.1,Race/Ethnicity,Hispanic,38,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,NH,New Hampshire,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,18.7,18.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,5.1,49.6,Race/Ethnicity,Hispanic,33,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,ND,North Dakota,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,19.6,19.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,9.9,35.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",38,NPAW,NPW07,CRDPREV,RACE,AIAN
2020,2021,NC,North Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,16.6,16.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,6.3,37.0,Race/Ethnicity,"Asian, non-Hispanic",37,NPAW,NPW07,CRDPREV,RACE,ASN
2020,2021,OK,Oklahoma,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,29.8,29.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,16.2,48.3,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",40,NPAW,NPW07,CRDPREV,RACE,HAPI
2020,2021,OK,Oklahoma,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,34.2,34.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,23.6,46.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",40,NPAW,NPW07,CRDPREV,RACE,AIAN
2020,2021,NC,North Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,12.8,12.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,4.7,30.5,Race/Ethnicity,Hispanic,37,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,NJ,New Jersey,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,16.9,16.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,7.5,33.8,Race/Ethnicity,"Black, non-Hispanic",34,NPAW,NPW07,CRDPREV,RACE,BLK
2020,2021,OH,Ohio,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,22.2,22.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,12.9,35.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",39,NPAW,NPW07,CRDPREV,RACE,AIAN
2020,2021,NY,New York,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,16.6,16.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,8.8,29.1,Race/Ethnicity,Hispanic,36,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,OH,Ohio,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,18.8,18.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,9.1,34.8,Race/Ethnicity,Hispanic,39,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,SC,South Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,27.1,27.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,13.9,46.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",45,NPAW,NPW07,CRDPREV,RACE,AIAN
2020,2021,SD,South Dakota,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,32.5,32.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,18.5,50.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",46,NPAW,NPW07,CRDPREV,RACE,AIAN
2020,2021,VT,Vermont,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,43.9,43.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,27.0,62.4,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",50,NPAW,NPW07,CRDPREV,RACE,HAPI
2020,2021,TN,Tennessee,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,23.1,23.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,10.5,43.6,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",47,NPAW,NPW07,CRDPREV,RACE,HAPI
2020,2021,SD,South Dakota,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,15.9,15.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,5.4,38.4,Race/Ethnicity,Hispanic,46,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,SC,South Carolina,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,15.8,15.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,6.4,34.2,Race/Ethnicity,Hispanic,45,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,PA,Pennsylvania,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,22.4,22.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,10.1,42.6,Race/Ethnicity,Hispanic,42,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,TN,Tennessee,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,13.9,13.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,6.2,28.1,Race/Ethnicity,"Black, non-Hispanic",47,NPAW,NPW07,CRDPREV,RACE,BLK
2020,2021,UT,Utah,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,11.4,11.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,4.6,25.6,Race/Ethnicity,"Multiracial, non-Hispanic",49,NPAW,NPW07,CRDPREV,RACE,MRC
2020,2021,RI,Rhode Island,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,31.8,31.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,16.2,52.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",44,NPAW,NPW07,CRDPREV,RACE,AIAN
2020,2021,TX,Texas,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,35.3,35.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,18.9,56.2,Race/Ethnicity,"Multiracial, non-Hispanic",48,NPAW,NPW07,CRDPREV,RACE,MRC
2020,2021,US,United States,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,23.4,23.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,11.2,42.4,Race/Ethnicity,"Hawaiian or Pacific Islander, non-Hispanic",59,NPAW,NPW07,CRDPREV,RACE,HAPI
2020,2021,US,United States,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,35.2,35.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,25.3,46.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",59,NPAW,NPW07,CRDPREV,RACE,AIAN
2020,2021,TN,Tennessee,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,16.3,16.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,7.4,32.2,Race/Ethnicity,Hispanic,47,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,WY,Wyoming,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,40.1,40.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,26.2,55.9,Race/Ethnicity,Hispanic,56,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,WA,Washington,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,29.7,29.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,17.6,45.5,Race/Ethnicity,"Multiracial, non-Hispanic",53,NPAW,NPW07,CRDPREV,RACE,MRC
2020,2021,WA,Washington,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,23.9,23.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,14.0,37.8,Race/Ethnicity,Hispanic,53,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,VA,Virginia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,28.5,28.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,16.2,45.0,Race/Ethnicity,"Asian, non-Hispanic",51,NPAW,NPW07,CRDPREV,RACE,ASN
2020,2021,VA,Virginia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,16.7,16.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,7.3,33.6,Race/Ethnicity,Hispanic,51,NPAW,NPW07,CRDPREV,RACE,HIS
2020,2021,VA,Virginia,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,24.4,24.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,11.4,44.9,Race/Ethnicity,"Multiracial, non-Hispanic",51,NPAW,NPW07,CRDPREV,RACE,MRC
2020,2021,WI,Wisconsin,NSCH,"Nutrition, Physical Activity, and Weight Status",Children and adolescents aged 6-13 years meeting aerobic physical activity guideline,%,Crude Prevalence,30.9,30.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,18.4,46.9,Race/Ethnicity,"Multiracial, non-Hispanic",55,NPAW,NPW07,CRDPREV,RACE,MRC
2020,2020,AZ,Arizona,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,2.5,2.5,&,Interpret with caution; less than 60 respondents,0.4,15.8,Race/Ethnicity,"Black, non-Hispanic",4,TOB,TOB05,CRDPREV,RACE,BLK
2020,2020,AZ,Arizona,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,10.1,10.1,&,Interpret with caution; less than 60 respondents,3.2,27.2,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",4,TOB,TOB05,CRDPREV,RACE,AIAN
2020,2020,AK,Alaska,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,0.9,0.9,&,Interpret with caution; less than 60 respondents,0.2,3.4,Race/Ethnicity,"Black, non-Hispanic",2,TOB,TOB05,CRDPREV,RACE,BLK
2020,2020,CO,Colorado,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,3.4,3.4,&,Interpret with caution; less than 60 respondents,0.5,20.5,Race/Ethnicity,"Asian, non-Hispanic",8,TOB,TOB05,CRDPREV,RACE,ASN
2020,2020,AK,Alaska,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,6.0,6.0,&,Interpret with caution; less than 60 respondents,1.6,20.6,Race/Ethnicity,"Asian, non-Hispanic",2,TOB,TOB05,CRDPREV,RACE,ASN
2020,2020,IA,Iowa,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,12.1,12.1,&,Interpret with caution; less than 60 respondents,5.3,25.2,Race/Ethnicity,Hispanic,19,TOB,TOB05,CRDPREV,RACE,HIS
2020,2020,FL,Florida,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,2.9,2.9,&,Interpret with caution; less than 60 respondents,0.7,11.3,Race/Ethnicity,"Multiracial, non-Hispanic",12,TOB,TOB05,CRDPREV,RACE,MRC
2020,2020,KS,Kansas,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,4.9,4.9,&,Interpret with caution; less than 60 respondents,0.7,27.3,Race/Ethnicity,"Asian, non-Hispanic",20,TOB,TOB05,CRDPREV,RACE,ASN
2020,2020,MN,Minnesota,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,4.1,4.1,&,Interpret with caution; less than 60 respondents,0.6,22.8,Race/Ethnicity,Hispanic,27,TOB,TOB05,CRDPREV,RACE,HIS
2020,2020,ME,Maine,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,0.9,0.9,&,Interpret with caution; less than 60 respondents,0.3,2.8,Race/Ethnicity,"Black, non-Hispanic",23,TOB,TOB05,CRDPREV,RACE,BLK
2020,2020,MO,Missouri,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,6.5,6.5,&,Interpret with caution; less than 60 respondents,1.8,20.9,Race/Ethnicity,Hispanic,29,TOB,TOB05,CRDPREV,RACE,HIS
2020,2020,MI,Michigan,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,3.1,3.1,&,Interpret with caution; less than 60 respondents,0.4,18.6,Race/Ethnicity,"Asian, non-Hispanic",26,TOB,TOB05,CRDPREV,RACE,ASN
2020,2020,MT,Montana,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,21.0,21.0,&,Interpret with caution; less than 60 respondents,9.3,40.7,Race/Ethnicity,Hispanic,30,TOB,TOB05,CRDPREV,RACE,HIS
2020,2020,MA,Massachusetts,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,5.1,5.1,&,Interpret with caution; less than 60 respondents,0.8,27.6,Race/Ethnicity,"Multiracial, non-Hispanic",25,TOB,TOB05,CRDPREV,RACE,MRC
2020,2020,LA,Louisiana,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,2.6,2.6,&,Interpret with caution; less than 60 respondents,0.4,15.8,Race/Ethnicity,Hispanic,22,TOB,TOB05,CRDPREV,RACE,HIS
2020,2020,MI,Michigan,PRAMS,Tobacco,Cigarette smoking during pregnancy among women with a recent live birth,%,Crude Prevalence,4.3,4.3,&,Interpret with caution; less than 60 respondents,1.0,16.1,Race/Ethnicity,Hispanic,26,TOB,TOB05,CRDPREV,RACE,HIS
